latitude,longitude
-42.6418,148.1563
-41.2107,148.294
-42.6418,148.1563
-42.8419,147.9182
-43.141,147.9669
-41.2107,148.294
-42.8455,147.917
-41.2523,148.3387
-42.6418,148.1563
-41.209,148.2928
-43.1384,147.9681
-42.8419,147.9182
-43.1384,147.9681
-41.2107,148.294
-42.6418,148.1563
-43.141,147.9669
-42.8419,147.9182
-41.2107,148.294
-41.2126,148.2946
-41.2523,148.3387
-42.6651,148.1383
-42.8429,147.917
-42.8423,147.9179
-42.8429,147.917
-41.2126,148.2946
-41.2535,148.3386
-42.6651,148.1383
-41.2523,148.3387
-42.8423,147.9179
-42.8429,147.917
-41.2126,148.2946
-42.8429,147.917
-42.6651,148.1383
-43.141,147.9669
-41.2535,148.3386
-42.6651,148.1383
-41.2106,148.2935
-41.2126,148.2946
-42.8429,147.917
-41.252,148.3382
-41.2535,148.3386
-42.8423,147.9179
-42.6649,148.1377
-42.6416,148.1556
-41.2535,148.3386
-42.6416,148.1556
-42.8423,147.9179
-42.6649,148.1377
-41.252,148.3382
-42.8423,147.9179
-41.2535,148.3386
-41.2523,148.3387
-41.2126,148.2946
-42.6649,148.1377
-41.2535,148.3386
-41.252,148.3382
-42.8423,147.9179
-42.6651,148.1383
-41.2535,148.3386
-41.2126,148.2946
-42.8429,147.917
-41.2523,148.3387
-42.841,147.9191
-41.2112,148.2919
-42.6418,148.1563
-41.2112,148.2919
-42.6418,148.1563
-42.841,147.9191
-41.2112,148.2919
-41.2535,148.3386
-42.6418,148.1563
-41.2535,148.3386
-42.841,147.9191
-41.2112,148.2919
-42.6649,148.1377
-41.2535,148.3386
-41.2112,148.2919
-42.8429,147.917
-43.141,147.9669
-41.2126,148.2946
-42.6418,148.1563
-42.8429,147.917
-43.141,147.9669
-41.2126,148.2946
-41.2112,148.2919
-41.2112,148.2919
-42.6418,148.1563
-42.8429,147.917
-43.141,147.9669
-42.6418,148.1563
-41.2112,148.2919
-43.141,147.9669
-42.8429,147.917
-43.141,147.9669
-42.8419,147.9182
-43.1384,147.9681
-41.2535,148.3386
-42.841,147.9191
-42.6649,148.1377
-41.2094,148.2931
-42.8419,147.9182
-42.8419,147.9182
-43.1384,147.9681
-42.841,147.9191
-41.2094,148.2931
-42.6416,148.1556
-41.2535,148.3386
-41.2094,148.2931
-42.841,147.9191
-42.8429,147.917
-41.2515,148.3414
-42.6416,148.1556
-43.1384,147.9681
-41.2094,148.2931
-42.6416,148.1556
-42.8429,147.917
-43.1384,147.9681
-41.2094,148.2931
-41.2535,148.3386
-41.2515,148.3414
-42.841,147.9191
-41.2535,148.3386
-42.6649,148.1377
-42.841,147.9191
-41.2112,148.2919
-41.2515,148.3414
-41.2535,148.3386
-41.2535,148.3386
-42.6649,148.1377
-43.1384,147.9681
-41.2107,148.294
-42.841,147.9191
-41.2515,148.3414
-42.6649,148.1377
-41.2535,148.3386
-41.2535,148.3386
-41.2535,148.3386
-41.2535,148.3386
-42.841,147.9191
-42.6649,148.1377
-41.2535,148.3386
-41.2535,148.3386
-42.6651,148.1383
-41.2106,148.2935
-42.6416,148.1556
-41.2096,148.2943
-41.2106,148.2935
-42.6651,148.1383
-42.6416,148.1556
-41.2523,148.3387
-42.8455,147.917
-42.6651,148.1383
-41.2523,148.3385
-42.8455,147.917
-41.2523,148.3387
-41.2523,148.3385
-42.8455,147.917
-42.6651,148.1383
-42.6416,148.1556
-41.2106,148.2935
-42.8429,147.917
-43.1384,147.9681
-41.2523,148.3385
-43.1384,147.9681
-42.6416,148.1556
-43.1384,147.9681
-41.2094,148.2931
-41.2106,148.2935
-41.2523,148.3385
-43.1392,147.9679
-41.2523,148.3385
-41.2094,148.2931
-41.2106,148.2935
-42.6651,148.1383
-41.2523,148.3385
-43.1384,147.9681
-42.6416,148.1556
-41.2115,148.2949
-42.8697,147.9581
-43.1384,147.9681
-41.2107,148.294
-42.6656,148.1385
-43.1384,147.9681
-42.8697,147.9581
-41.2115,148.2949
-41.2528,148.3404
-41.2107,148.294
-42.8697,147.9581
-43.1384,147.9681
-41.2115,148.2949
-42.6416,148.1556
-41.2528,148.3404
-41.2107,148.294
-41.2115,148.2949
-42.6416,148.1556
-42.8697,147.9581
-43.1384,147.9681
-41.2107,148.294
-43.1397,147.9676
-41.2523,148.3387
-42.8455,147.917
-41.2523,148.3387
-42.8429,147.917
-41.2115,148.2949
-41.2532,148.3384
-42.6651,148.1383
-41.2523,148.3387
-42.8455,147.917
-42.8697,147.9581
-41.2523,148.3385
-42.6651,148.1383
-41.2115,148.2949
-42.6651,148.1383
-41.2107,148.294
-42.8697,147.9581
-42.8697,147.9581
-41.2523,148.3387
-41.2115,148.2949
-42.8455,147.917
-42.8697,147.9581
-42.841,147.9191
-42.6651,148.1383
-41.2535,148.3386
-43.1397,147.9676
-41.2535,148.3386
-41.2535,148.3386
-42.841,147.9191
-41.2515,148.3414
-43.1397,147.9676
-42.6651,148.1383
-41.2535,148.3386
-42.841,147.9191
-41.2539,148.3388
-43.1397,147.9676
-41.2535,148.3386
-43.1397,147.9676
-42.6651,148.1383
-41.2126,148.2946
-42.841,147.9191
-43.1397,147.9676
-41.2515,148.3414
-41.2535,148.3386
-41.2539,148.3388
-42.6651,148.1383
-42.8697,147.9581
-41.2528,148.3404
-43.1397,147.9676
-42.6416,148.1556
-43.1384,147.9681
-41.2094,148.2931
-43.1384,147.9681
-41.2107,148.294
-43.1397,147.9676
-41.2535,148.3386
-42.6416,148.1556
-42.841,147.9191
-43.1397,147.9676
-41.2535,148.3386
-43.1397,147.9676
-42.6416,148.1556
-42.841,147.9191
-42.8429,147.917
-43.1392,147.9679
-41.2106,148.2935
-41.2112,148.2919
-43.1392,147.9679
-42.8429,147.917
-41.2106,148.2935
-41.2528,148.3404
-41.2112,148.2919
-43.1392,147.9679
-41.2528,148.3404
-41.2532,148.3384
-41.2112,148.2919
-43.1392,147.9679
-41.2106,148.2935
-43.1392,147.9679
-42.841,147.9191
-41.2539,148.3388
-41.2126,148.2946
-42.6651,148.1383
-42.841,147.9191
-42.6651,148.1383
-41.2539,148.3388
-41.2126,148.2946
-42.8429,147.917
-42.8429,147.917
-43.1392,147.9679
-41.2115,148.2949
-42.841,147.9191
-41.2094,148.2931
-42.8429,147.917
-42.8429,147.917
-41.2115,148.2949
-43.1392,147.9679
-41.2094,148.2931
-42.841,147.9191
-41.2539,148.3388
-41.2094,148.2931
-41.2523,148.3385
-41.2545,148.3393
-42.841,147.9191
-42.8415,147.9188
-42.8735,147.9459
-42.664,148.1372
-41.2545,148.3393
-41.2523,148.3385
-42.841,147.9191
-42.8415,147.9188
-42.8735,147.9459
-41.2545,148.3393
-42.3193,148.3217
-42.1615,148.3059
-42.8415,147.9188
-41.2523,148.3385
-42.1615,148.3059
-42.8735,147.9459
-42.841,147.9191
-41.2523,148.3385
-42.3193,148.3217
-41.252,148.3382
-42.1615,148.3059
-42.8735,147.9459
-42.8415,147.9188
-42.8735,147.9459
-42.664,148.1372
-41.2545,148.3393
-42.841,147.9191
-41.2545,148.3393
-41.2545,148.3393
-42.664,148.1372
-42.841,147.9191
-41.209,148.2928
-41.2523,148.3385
-42.664,148.1372
-42.664,148.1372
-42.841,147.9191
-41.2545,148.3393
-41.2545,148.3393
-42.664,148.1372
-42.841,147.9191
-41.2545,148.3393
-41.252,148.3382
-42.3193,148.3217
-42.6645,148.1374
-42.3193,148.3217
-41.2105,148.2945
-41.252,148.3382
-42.8735,147.9459
-42.6645,148.1374
-41.252,148.3382
-42.6645,148.1374
-41.252,148.3382
-42.3193,148.3217
-42.841,147.9191
-41.252,148.3382
-42.841,147.9191
-42.6645,148.1374
-41.2545,148.3393
-42.3193,148.3217
-42.1615,148.3059
-42.8415,147.9188
-42.8735,147.9459
-42.3193,148.3217
-41.2523,148.3385
-42.1615,148.3059
-42.8415,147.9188
-42.8735,147.9459
-42.3193,148.3217
-42.1615,148.3059
-42.8735,147.9459
-42.3193,148.3217
-42.8735,147.9459
-41.2523,148.3387
-43.1397,147.9676
-42.8733,147.8733
-42.8413,147.9186
-42.6645,148.1374
-41.2126,148.2946
-42.8733,147.8733
-42.8413,147.9186
-41.2126,148.2946
-43.1397,147.9676
-41.209,148.2928
-42.8413,147.9186
-42.8735,147.9459
-43.1397,147.9676
-41.209,148.2928
-42.8413,147.9186
-42.8733,147.8733
-41.2126,148.2946
-42.8413,147.9186
-41.2523,148.3387
-41.2545,148.3393
-42.6645,148.1374
-42.841,147.9191
-43.1392,147.9679
-42.8413,147.9186
-42.6645,148.1374
-41.2523,148.3387
-41.2545,148.3393
-42.6645,148.1374
-42.841,147.9191
-43.1392,147.9679
-41.2523,148.3387
-42.841,147.9191
-42.8413,147.9186
-42.6645,148.1374
-41.2545,148.3393
-41.2523,148.3387
-43.1392,147.9679
-42.8413,147.9186
-42.6645,148.1374
-42.841,147.9191
-41.252,148.3382
-42.3193,148.3217
-42.8423,147.9179
-41.252,148.3382
-41.252,148.3382
-42.8423,147.9179
-42.664,148.1372
-41.209,148.2928
-41.252,148.3382
-41.252,148.3382
-42.664,148.1372
-41.252,148.3382
-42.8423,147.9179
-41.252,148.3382
-42.664,148.1372
-41.252,148.3382
-42.8423,147.9179
-41.209,148.2928
-42.8413,147.9186
-42.8735,147.9459
-41.209,148.2928
-42.8735,147.9459
-42.8419,147.9182
-41.2126,148.2946
-42.3195,148.321
-41.209,148.2928
-41.252,148.3382
-41.209,148.2928
-42.8423,147.9179
-42.3193,148.3217
-41.209,148.2928
-42.3193,148.3217
-42.841,147.9191
-42.6418,148.1563
-42.8413,147.9186
-43.141,147.9669
-42.3223,148.3187
-42.6418,148.1563
-43.141,147.9669
-42.3223,148.3187
-42.8413,147.9186
-42.3223,148.3187
-43.141,147.9669
-42.3223,148.3187
-41.209,148.2928
-42.8413,147.9186
-43.141,147.9669
-42.6418,148.1563
-41.209,148.2928
-42.3223,148.3187
-43.141,147.9669
-42.6418,148.1563
-42.6645,148.1374
-42.8735,147.9459
-42.6645,148.1374
-41.2094,148.2943
-42.8423,147.9179
-41.252,148.3382
-42.8413,147.9186
-42.6645,148.1374
-41.252,148.3382
-41.252,148.3382
-42.8423,147.9179
-42.8423,147.9179
-42.8413,147.9186
-43.141,147.9669
-41.252,148.3382
-42.8423,147.9179
-42.8413,147.9186
-43.141,147.9669
-42.3223,148.3187
-41.252,148.3382
-42.6418,148.1563
-41.2523,148.3387
-41.252,148.3382
-42.841,147.9191
-42.6649,148.1377
-41.2523,148.3387
-41.252,148.3382
-42.6649,148.1377
-42.841,147.9191
-41.2523,148.3387
-42.8419,147.9182
-41.2523,148.3387
-42.6649,148.1377
-41.252,148.3382
-42.841,147.9191
-42.8419,147.9182
-42.8419,147.9182
-41.2523,148.3387
-41.252,148.3382
-42.6649,148.1377
-42.841,147.9191
-41.209,148.2928
-42.6418,148.1563
-43.141,147.9669
-41.209,148.2928
-42.6645,148.1374
-41.2523,148.3387
-42.6418,148.1563
-43.141,147.9669
-42.841,147.9191
-41.2523,148.3387
-42.6649,148.1377
-42.6418,148.1563
-41.2523,148.3387
-42.6418,148.1563
-42.6649,148.1377
-41.2106,148.2935
-42.3193,148.3217
-42.8419,147.9182
-42.8735,147.9459
-42.3193,148.3217
-42.8419,147.9182
-42.8735,147.9459
-41.2106,148.2935
-42.8419,147.9182
-42.3193,148.3217
-41.2096,148.2943
-41.2106,148.2935
-42.8735,147.9459
-42.3193,148.3217
-42.8419,147.9182
-42.6649,148.1377
-41.2523,148.3387
-42.6649,148.1377
-41.2535,148.3386
-42.8419,147.9182
-42.6649,148.1377
-42.841,147.9191
-41.252,148.3382
-42.8419,147.9182
-42.8735,147.9459
-42.8735,147.9459
-42.8419,147.9182
-42.8735,147.9459
-42.6645,148.1374
-41.2523,148.3387
-41.2107,148.294
-41.2523,148.3387
-42.8455,147.917
-41.2523,148.3387
-42.6645,148.1374
-42.8455,147.917
-41.2523,148.3387
-43.141,147.9669
-42.8419,147.9182
-41.2523,148.3387
-41.2107,148.294
-42.6645,148.1374
-42.8455,147.917
-41.2523,148.3387
-43.141,147.9669
-42.8419,147.9182
-41.2523,148.3387
-41.2107,148.294
-42.6645,148.1374
-42.8455,147.917
-42.8423,147.9179
-41.2106,148.2935
-41.2523,148.3387
-41.2106,148.2935
-42.8423,147.9179
-42.3193,148.3217
-41.2106,148.2935
-42.8423,147.9179
-41.2523,148.3387
-41.2523,148.3387
-42.8423,147.9179
-41.2523,148.3387
-42.6645,148.1374
-41.2523,148.3387
-41.2106,148.2935
-42.8423,147.9179
-42.6645,148.1374
-41.253,148.3385
-43.1408,147.9671
-42.3211,148.3189
-42.8404,147.92
-41.2544,148.3393
-41.2544,148.3393
-41.2544,148.3393
-43.1408,147.9671
-42.8404,147.92
-41.2544,148.3393
-43.1397,147.9676
-42.8404,147.92
-41.2544,148.3393
-41.2544,148.3393
-43.1397,147.9676
-41.2126,148.2946
-42.8404,147.92
-41.2544,148.3393
-42.1617,148.3053
-41.253,148.3385
-42.3211,148.3189
-41.253,148.3385
-43.1408,147.9671
-42.1617,148.3053
-41.253,148.3385
-41.2522,148.3378
-42.3211,148.3189
-43.1408,147.9671
-41.253,148.3385
-42.3211,148.3189
-43.1408,147.9671
-42.1617,148.3053
-42.8404,147.92
-42.3211,148.3189
-41.253,148.3385
-42.3211,148.3189
-42.1617,148.3053
-43.1408,147.9671
-41.2545,148.3393
-42.1617,148.3053
-41.2535,148.3388
-41.2545,148.3393
-42.3211,148.3197
-43.1397,147.9676
-41.2544,148.3393
-41.2545,148.3393
-42.1617,148.3053
-42.841,147.9191
-43.1397,147.9676
-41.2535,148.3388
-42.3211,148.3197
-42.1617,148.3053
-43.1397,147.9676
-43.1408,147.9671
-41.2535,148.3388
-42.3211,148.3197
-42.1617,148.3053
-41.2535,148.3388
-43.1408,147.9671
-42.3211,148.3197
-43.1392,147.9679
-41.2535,148.3388
-42.8404,147.92
-41.2544,148.3393
-41.2544,148.3393
-43.1397,147.9676
-41.2545,148.3393
-41.2544,148.3393
-42.8404,147.92
-41.2544,148.3393
-43.1397,147.9676
-41.2544,148.3393
-42.8404,147.92
-41.2545,148.3393
-41.2544,148.3393
-43.1397,147.9676
-42.8404,147.92
-41.2544,148.3393
-42.1617,148.3053
-41.2545,148.3393
-43.1397,147.9676
-41.2535,148.3388
-41.2522,148.3378
-41.2545,148.3393
-42.3195,148.321
-42.8404,147.92
-41.2545,148.3393
-42.8404,147.92
-41.2545,148.3393
-41.2522,148.3378
-42.8404,147.92
-42.8407,147.9198
-43.1397,147.9676
-41.2545,148.3393
-42.8404,147.92
-41.2522,148.3378
-42.8415,147.9188
-42.1617,148.3053
-41.2535,148.3388
-42.3211,148.3197
-43.1408,147.9671
-41.2545,148.3393
-41.2535,148.3388
-42.3211,148.3197
-43.1408,147.9671
-41.2545,148.3393
-42.3211,148.3197
-41.2535,148.3388
-42.3211,148.3197
-43.1408,147.9671
-41.2535,148.3388
-42.3211,148.3197
-41.2545,148.3393
-43.1408,147.9671
-42.1615,148.3059
-43.1397,147.9676
-42.8415,147.9188
-41.2523,148.3385
-42.1615,148.3059
-41.2523,148.3385
-41.2126,148.2946
-41.253,148.3385
-42.8415,147.9188
-42.3211,148.3197
-42.1615,148.3059
-41.2126,148.2946
-42.3211,148.3197
-41.253,148.3385
-42.8415,147.9188
-41.2126,148.2946
-41.3433,148.341
-42.1615,148.3059
-41.2535,148.3388
-42.3211,148.3197
-41.253,148.3385
-42.8415,147.9188
-42.8404,147.92
-41.2545,148.3393
-42.8415,147.9188
-41.2522,148.3378
-42.1617,148.3053
-43.1397,147.9676
-42.8404,147.92
-41.2522,148.3378
-41.2545,148.3393
-42.1617,148.3053
-42.8415,147.9188
-42.1617,148.3053
-43.1397,147.9676
-42.664,148.1372
-42.1617,148.3053
-41.2523,148.3385
-42.8415,147.9188
-43.1397,147.9676
-41.2523,148.3385
-42.1617,148.3053
-42.8415,147.9188
-41.3436,148.3403
-43.1397,147.9676
-43.1392,147.9679
-42.841,147.9191
-41.2544,148.3393
-41.2545,148.3393
-41.2545,148.3393
-43.1392,147.9679
-42.841,147.9191
-41.2544,148.3393
-42.841,147.9191
-41.2545,148.3393
-43.1392,147.9679
-42.8733,147.8733
-41.2126,148.2946
-42.8733,147.8733
-41.2545,148.3393
-41.2545,148.3393
-42.841,147.9191
-41.2545,148.3393
-43.1392,147.9679
-41.2126,148.2946
-42.1615,148.3059
-41.2535,148.3388
-41.2544,148.3393
-42.3211,148.3197
-42.841,147.9191
-42.3211,148.3197
-41.2535,148.3388
-42.841,147.9191
-41.2544,148.3393
-42.3211,148.3197
-41.2544,148.3393
-41.2544,148.3393
-42.841,147.9191
-43.1392,147.9679
-41.2544,148.3393
-41.2544,148.3393
-42.841,147.9191
-42.1617,148.3053
-41.2126,148.2946
-43.1392,147.9679
-42.8733,147.8733
-42.1617,148.3053
-41.2126,148.2946
-42.3195,148.321
-42.8733,147.8733
-41.2126,148.2946
-42.8733,147.8733
-42.3195,148.321
-41.2126,148.2946
-42.3195,148.321
-41.2545,148.3393
-42.8733,147.8733
-41.2126,148.2946
-42.664,148.1372
-41.2545,148.3393
-42.1617,148.3053
-42.841,147.9191
-42.8733,147.8733
-43.1392,147.9679
-42.841,147.9191
-41.2545,148.3393
-42.1617,148.3053
-42.8733,147.8733
-43.1392,147.9679
-41.2126,148.2946
-41.2522,148.3378
-42.1617,148.3053
-41.2126,148.2946
-42.3195,148.321
-43.1392,147.9679
-42.8733,147.8733
-41.2522,148.3378
-42.1617,148.3053
-42.8733,147.8733
-43.1392,147.9679
-41.2126,148.2946
-42.3195,148.321
-43.1392,147.9679
-41.252,148.3382
-42.841,147.9191
-42.8415,147.9188
-42.664,148.1372
-41.2544,148.3393
-41.252,148.3382
-42.841,147.9191
-43.1392,147.9679
-42.8415,147.9188
-42.664,148.1372
-42.1615,148.3059
-41.2544,148.3393
-41.252,148.3382
-43.1392,147.9679
-42.8415,147.9188
-42.664,148.1372
-42.1615,148.3059
-42.664,148.1372
-41.252,148.3382
-42.841,147.9191
-42.1615,148.3059
-42.8415,147.9188
-42.1615,148.3059
-43.1392,147.9679
-41.2544,148.3393
-41.252,148.3382
-42.664,148.1372
-41.2544,148.3393
-41.252,148.3382
-42.3195,148.321
-42.841,147.9191
-41.252,148.3382
-42.664,148.1372
-42.3195,148.321
-41.252,148.3382
-42.664,148.1372
-42.841,147.9191
-41.2544,148.3393
-42.8415,147.9188
-42.664,148.1372
-41.2544,148.3393
-42.664,148.1372
-42.841,147.9191
-42.1615,148.3059
-41.2535,148.3388
-42.8413,147.9186
-42.841,147.9191
-42.3195,148.321
-42.3223,148.3187
-41.2535,148.3388
-42.3195,148.321
-41.2535,148.3388
-41.2535,148.3388
-42.3195,148.321
-41.2105,148.2945
-42.841,147.9191
-41.2545,148.3393
-41.2545,148.3393
-41.2545,148.3393
-41.2105,148.2945
-42.841,147.9191
-41.2545,148.3393
-42.1615,148.3059
-42.8413,147.9186
-43.1392,147.9679
-42.1615,148.3059
-42.8413,147.9186
-43.1392,147.9679
-42.1615,148.3059
-41.2535,148.3388
-42.8413,147.9186
-42.3195,148.321
-42.1615,148.3059
-41.2535,148.3388
-42.8413,147.9186
-42.3195,148.321
-41.3434,148.3391
-42.1621,148.3034
-42.8733,147.8733
-41.3523,148.3479
-41.3523,148.3479
-41.2548,148.3395
-43.1399,147.9674
-41.3434,148.3391
-42.8733,147.8733
-42.873,147.9476
-42.1621,148.3034
-43.1399,147.9674
-41.2548,148.3395
-42.3223,148.3187
-41.252,148.3382
-42.873,147.9476
-42.3223,148.3187
-42.8733,147.8733
-42.1621,148.3034
-43.1399,147.9674
-41.252,148.3382
-42.3223,148.3187
-42.8733,147.8733
-41.3434,148.3391
-42.8733,147.8733
-42.873,147.9476
-43.1399,147.9674
-41.2548,148.3395
-42.1621,148.3034
-41.3538,148.3478
-41.2515,148.3414
-42.6401,148.1512
-42.1621,148.3034
-41.2548,148.3395
-43.1408,147.9671
-41.3527,148.3476
-42.1621,148.3034
-41.3538,148.3478
-41.2515,148.3414
-41.2548,148.3395
-41.2126,148.2946
-42.6401,148.1512
-41.3527,148.3476
-41.2548,148.3395
-41.2126,148.2946
-43.1408,147.9671
-42.1621,148.3034
-41.3538,148.3478
-41.2126,148.2946
-42.8733,147.8733
-41.2548,148.3395
-43.1408,147.9671
-41.3527,148.3476
-43.1393,147.9678
-41.2515,148.3414
-42.1621,148.3034
-42.6401,148.1512
-41.2548,148.3395
-43.1408,147.9671
-41.3523,148.3479
-41.3538,148.3478
-42.843,147.917
-42.8731,147.9468
-43.1399,147.9674
-42.8733,147.8733
-41.3538,148.3478
-41.3523,148.3479
-42.843,147.917
-42.8731,147.9468
-42.8733,147.8733
-43.1399,147.9674
-41.3538,148.3478
-43.1399,147.9674
-43.141,147.9669
-41.2548,148.3395
-41.3538,148.3478
-42.843,147.917
-43.1399,147.9674
-43.141,147.9669
-41.3538,148.3478
-42.8733,147.8733
-42.843,147.917
-43.1399,147.9674
-43.141,147.9669
-42.8733,147.8733
-41.252,148.3382
-43.1399,147.9674
-42.3214,148.3188
-42.873,147.9476
-42.6401,148.1512
-42.1621,148.3034
-41.252,148.3382
-43.1399,147.9674
-41.3434,148.3391
-42.3214,148.3188
-42.1621,148.3034
-42.873,147.9476
-42.3214,148.3188
-43.1399,147.9674
-41.252,148.3382
-42.843,147.917
-42.8733,147.8733
-42.8731,147.9468
-42.8731,147.9468
-43.1399,147.9674
-43.1399,147.9674
-42.843,147.917
-41.3538,148.3478
-42.8733,147.8733
-42.8731,147.9468
-42.1621,148.3034
-43.141,147.9669
-41.2522,148.3383
-42.3211,148.3189
-43.1393,147.9678
-42.3211,148.3189
-41.2522,148.3383
-42.3211,148.3189
-42.1621,148.3034
-43.1393,147.9678
-41.2522,148.3383
-43.1393,147.9678
-42.3211,148.3189
-42.873,147.9476
-42.1621,148.3034
-43.1408,147.9671
-42.3211,148.3189
-42.873,147.9476
-43.1393,147.9678
-41.3538,148.3478
-42.843,147.917
-43.141,147.9669
-42.843,147.917
-41.2548,148.3395
-43.1399,147.9674
-42.1621,148.3034
-41.3435,148.3396
-42.843,147.917
-41.2548,148.3395
-43.141,147.9669
-41.2548,148.3395
-42.1621,148.3034
-41.2548,148.3395
-42.3214,148.3188
-43.141,147.9669
-41.2522,148.3383
-41.3435,148.3396
-42.1621,148.3034
-43.141,147.9669
-42.3211,148.3189
-41.2548,148.3395
-43.141,147.9669
-43.1408,147.9671
-42.6401,148.1512
-41.2545,148.3393
-42.6401,148.1512
-42.1617,148.3053
-41.2545,148.3393
-43.1408,147.9671
-41.3523,148.3479
-42.6401,148.1512
-41.2545,148.3393
-42.1617,148.3053
-41.2545,148.3393
-43.1408,147.9671
-41.3523,148.3479
-41.2545,148.3393
-42.1617,148.3053
-42.6401,148.1512
-41.3523,148.3479
-43.1408,147.9671
-43.1408,147.9671
-43.1393,147.9678
-41.2522,148.3383
-42.3211,148.3189
-42.873,147.9476
-43.1408,147.9671
-42.3211,148.3189
-41.2522,148.3383
-43.1393,147.9678
-42.873,147.9476
-42.3211,148.3189
-42.6401,148.1512
-42.873,147.9476
-41.2545,148.3393
-43.1408,147.9671
-41.253,148.3385
-41.2524,148.3405
-42.873,147.9476
-43.1408,147.9671
-42.6401,148.1512
-42.3214,148.3188
-42.3214,148.3188
-42.8731,147.9468
-43.1408,147.9671
-42.1617,148.3053
-42.3214,148.3188
-41.2522,148.3383
-42.8731,147.9468
-43.1399,147.9674
-42.1617,148.3053
-41.2522,148.3383
-43.1408,147.9671
-42.3214,148.3188
-42.8731,147.9468
-42.843,147.917
-42.1617,148.3053
-41.2522,148.3383
-43.1408,147.9671
-42.3214,148.3188
-42.843,147.917
-42.8731,147.9468
-42.1617,148.3053
-41.3523,148.3479
-43.1399,147.9674
-41.2545,148.3393
-41.2544,148.3393
-42.1617,148.3053
-43.1399,147.9674
-41.2545,148.3393
-41.3523,148.3479
-42.1617,148.3053
-41.2522,148.3383
-42.8731,147.9468
-41.3523,148.3479
-43.1399,147.9674
-41.2545,148.3393
-42.1617,148.3053
-41.2522,148.3383
-41.2545,148.3393
-42.8731,147.9468
-42.3214,148.3188
-43.1399,147.9674
-41.2548,148.3395
-41.3532,148.3478
-42.8404,147.92
-43.1408,147.9671
-41.3436,148.3403
-43.141,147.9669
-41.3532,148.3478
-42.8404,147.92
-41.2548,148.3395
-43.1408,147.9671
-41.3436,148.3403
-43.141,147.9669
-42.8404,147.92
-42.1621,148.3034
-41.2545,148.3393
-43.1397,147.9676
-42.1621,148.3034
-42.8404,147.92
-41.2548,148.3395
-43.1397,147.9676
-41.253,148.3385
-41.2545,148.3393
-42.3211,148.3189
-43.1408,147.9671
-43.1408,147.9671
-42.843,147.917
-42.8731,147.9468
-43.1408,147.9671
-43.1408,147.9671
-42.843,147.917
-43.141,147.9669
-41.3538,148.3478
-41.3538,148.3478
-42.8731,147.9468
-42.8404,147.92
-43.1408,147.9671
-41.3538,148.3478
-43.141,147.9669
-42.8731,147.9468
-42.843,147.917
-43.1408,147.9671
-41.3532,148.3478
-43.141,147.9669
-43.1399,147.9674
-41.2544,148.3393
-42.3211,148.3197
-41.253,148.3385
-42.8731,147.9468
-42.3211,148.3197
-41.253,148.3385
-42.3211,148.3197
-41.2544,148.3393
-42.8731,147.9468
-43.1399,147.9674
-41.253,148.3385
-42.843,147.917
-41.2544,148.3393
-42.3211,148.3197
-42.8731,147.9468
-41.2544,148.3393
-41.253,148.3385
-43.1399,147.9674
-42.3211,148.3197
-42.8731,147.9468
-42.1621,148.3034
-43.1397,147.9676
-41.253,148.3385
-43.1399,147.9674
-42.3211,148.3189
-42.1617,148.3053
-41.253,148.3385
-41.2545,148.3393
-42.3211,148.3189
-43.1397,147.9676
-41.253,148.3385
-42.1617,148.3053
-42.3211,148.3189
-43.1397,147.9676
-43.1399,147.9674
-41.253,148.3385
-42.8731,147.9468
-42.3211,148.3189
-42.1617,148.3053
-43.1399,147.9674
-41.2522,148.3378
-42.1617,148.3053
-43.1408,147.9671
-41.2522,148.3378
-41.2544,148.3393
-43.141,147.9669
-41.2522,148.3378
-42.1617,148.3053
-42.843,147.917
-41.2544,148.3393
-43.141,147.9669
-42.1617,148.3053
-43.1408,147.9671
-41.2522,148.3378
-43.141,147.9669
-42.1617,148.3053
-43.141,147.9669
-41.2522,148.3378
-43.1408,147.9671
-41.2522,148.3378
-41.2544,148.3393
-42.843,147.917
-42.8731,147.9468
-41.2545,148.3393
-41.2544,148.3393
-42.843,147.917
-42.843,147.917
-41.2544,148.3393
-42.1617,148.3053
-41.2522,148.3378
-43.141,147.9669
-42.843,147.917
-42.1617,148.3053
-41.2522,148.3378
-41.2544,148.3393
-43.141,147.9669
-41.2107,148.2902
-42.6406,148.1521
-42.8725,147.9504
-43.1393,147.9678
-42.6404,148.1514
-41.2107,148.2902
-41.2107,148.2903
-42.8725,147.9504
-43.1393,147.9678
-41.2107,148.2903
-41.3433,148.3411
-43.1393,147.9678
-42.6404,148.1514
-41.3433,148.3411
-41.2107,148.2903
-43.1393,147.9678
-42.6404,148.1514
-42.8725,147.9504
-43.1393,147.9678
-42.8724,147.9513
-42.6406,148.1521
-43.1384,147.9681
-42.8724,147.9513
-41.2545,148.3393
-42.8724,147.9513
-42.6406,148.1521
-43.1384,147.9681
-42.8725,147.9504
-43.1393,147.9678
-41.2545,148.3393
-42.6406,148.1521
-41.2107,148.2902
-42.8725,147.9504
-43.1393,147.9678
-41.2545,148.3393
-42.6406,148.1521
-43.1384,147.9681
-41.2545,148.3393
-42.8725,147.9504
-43.1393,147.9678
-43.1392,147.9679
-41.2548,148.3395
-41.3434,148.3391
-42.8724,147.9513
-41.2528,148.3404
-41.2548,148.3395
